Arrival_Date,State,District,Market,Commodity,Variety,Min_Price,Max_Price,Modal_Price,Distance_KM
2026-05-27,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1203.31,1356.93,1280.12,45
2026-05-28,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1200.92,1354.22,1277.57,45
2026-05-29,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1196.59,1349.35,1272.97,45
2026-05-30,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1203.08,1356.66,1279.87,45
2026-05-31,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1199.99,1353.17,1276.58,45
2026-06-01,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1194.82,1347.36,1271.09,45
2026-06-02,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1190.86,1342.88,1266.87,45
2026-06-03,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1187.75,1339.37,1263.56,45
2026-06-04,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1192.58,1344.82,1268.7,45
2026-06-05,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1195.46,1348.08,1271.77,45
2026-06-06,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1199.49,1352.61,1276.05,45
2026-06-07,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1201.84,1355.26,1278.55,45
2026-06-08,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1198.39,1351.37,1274.88,45
2026-06-09,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1202.32,1355.8,1279.06,45
2026-06-10,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1209.01,1363.35,1286.18,45
2026-06-11,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1212.29,1367.05,1289.67,45
2026-06-12,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1214.8,1369.88,1292.34,45
2026-06-13,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1210.36,1364.88,1287.62,45
2026-06-14,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1211.51,1366.17,1288.84,45
2026-06-15,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1206.77,1360.83,1283.8,45
2026-06-16,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1206.57,1360.61,1283.59,45
2026-06-17,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1197.16,1349.98,1273.57,45
2026-06-18,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1187.77,1339.41,1263.59,45
2026-06-19,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1186.63,1338.11,1262.37,45
2026-06-20,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1183.44,1334.52,1258.98,45
2026-06-21,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1184.0,1335.14,1259.57,45
2026-06-22,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1183.17,1334.21,1258.69,45
2026-06-23,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1183.28,1334.34,1258.81,45
2026-06-24,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1186.7,1338.2,1262.45,45
2026-06-25,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1184.0,1335.14,1259.57,45
2026-06-26,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1182.69,1333.67,1258.18,45
2026-06-27,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1190.94,1342.98,1266.96,45
2026-06-28,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1190.9,1342.92,1266.91,45
2026-06-29,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1189.82,1341.72,1265.77,45
2026-06-30,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1190.24,1342.18,1266.21,45
2026-07-01,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1189.25,1341.07,1265.16,45
2026-07-02,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1185.14,1336.44,1260.79,45
2026-07-03,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1179.39,1329.95,1254.67,45
2026-07-04,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1174.97,1324.97,1249.97,45
2026-07-05,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1179.9,1330.52,1255.21,45
2026-07-06,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1176.25,1326.41,1251.33,45
2026-07-07,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1175.31,1325.35,1250.33,45
2026-07-08,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1179.25,1329.79,1254.52,45
2026-07-09,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1177.6,1327.94,1252.77,45
2026-07-10,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1181.17,1331.95,1256.56,45
2026-07-11,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1172.31,1321.97,1247.14,45
2026-07-12,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1171.49,1321.05,1246.27,45
2026-07-13,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1171.89,1321.49,1246.69,45
2026-07-14,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1171.96,1321.58,1246.77,45
2026-07-15,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1162.47,1310.87,1236.67,45
2026-07-16,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1169.28,1318.56,1243.92,45
2026-07-17,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1164.34,1312.98,1238.66,45
2026-07-18,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1166.2,1315.08,1240.64,45
2026-07-19,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1166.19,1315.07,1240.63,45
2026-07-20,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1171.86,1321.46,1246.66,45
2026-07-21,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1184.3,1335.48,1259.89,45
2026-07-22,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1176.87,1327.11,1251.99,45
2026-07-23,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1173.11,1322.87,1247.99,45
2026-07-24,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1174.13,1324.01,1249.07,45
2026-07-25,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1167.76,1316.84,1242.3,45
2026-07-26,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1172.17,1321.81,1246.99,45
2026-07-27,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1176.93,1327.17,1252.05,45
2026-07-28,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1180.07,1330.71,1255.39,45
2026-07-29,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1181.36,1332.18,1256.77,45
2026-07-30,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1189.12,1340.92,1265.02,45
2026-07-31,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1182.46,1333.42,1257.94,45
2026-08-01,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1182.78,1333.78,1258.28,45
2026-08-02,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1178.51,1328.95,1253.73,45
2026-08-03,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1183.54,1334.62,1259.08,45
2026-08-04,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1173.01,1322.75,1247.88,45
2026-08-05,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1172.79,1322.51,1247.65,45
2026-08-06,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1174.64,1324.6,1249.62,45
2026-08-07,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1169.18,1318.44,1243.81,45
2026-08-08,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1165.54,1314.34,1239.94,45
2026-08-09,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1165.58,1314.38,1239.98,45
2026-08-10,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1170.98,1320.46,1245.72,45
2026-08-11,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1165.02,1313.74,1239.38,45
2026-08-12,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1160.06,1308.16,1234.11,45
2026-08-13,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1166.43,1315.33,1240.88,45
2026-08-14,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1164.81,1313.51,1239.16,45
2026-08-15,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1160.32,1308.44,1234.38,45
2026-08-16,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1164.42,1313.08,1238.75,45
2026-08-17,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1161.58,1309.86,1235.72,45
2026-08-18,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1167.39,1316.41,1241.9,45
2026-08-19,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1163.54,1312.08,1237.81,45
2026-08-20,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1162.57,1310.99,1236.78,45
2026-08-21,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1167.91,1317.01,1242.46,45
2026-08-22,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1166.56,1315.48,1241.02,45
2026-08-23,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1170.82,1320.28,1245.55,45
2026-08-24,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1170.38,1319.8,1245.09,45
2026-08-25,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1181.65,1332.49,1257.07,45
2026-08-26,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1190.55,1342.53,1266.54,45
2026-08-27,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1182.91,1333.91,1258.41,45
2026-08-28,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1185.83,1337.21,1261.52,45
2026-08-29,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1181.11,1331.89,1256.5,45
2026-08-30,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1182.15,1333.07,1257.61,45
2026-08-31,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1182.48,1333.44,1257.96,45
2026-09-01,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1176.4,1326.58,1251.49,45
2026-09-02,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1182.39,1333.33,1257.86,45
2026-09-03,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1183.49,1334.57,1259.03,45
2026-09-04,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1181.81,1332.67,1257.24,45
2026-09-05,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1179.25,1329.79,1254.52,45
2026-09-06,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1179.99,1330.63,1255.31,45
2026-09-07,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1182.27,1333.19,1257.73,45
2026-09-08,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1181.5,1332.32,1256.91,45
2026-09-09,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1165.26,1314.02,1239.64,45
2026-09-10,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Potato,Jyoti,1165.3,1314.06,1239.68,45
2026-05-14,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1048.08,1181.88,1114.98,240
2026-05-15,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1044.92,1178.32,1111.62,240
2026-05-16,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1035.43,1167.61,1101.52,240
2026-05-17,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1038.71,1171.31,1105.01,240
2026-05-18,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1032.4,1164.2,1098.3,240
2026-05-19,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1035.96,1168.2,1102.08,240
2026-05-20,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1042.85,1175.99,1109.42,240
2026-05-21,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1046.09,1179.63,1112.86,240
2026-05-22,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1051.62,1185.86,1118.74,240
2026-05-23,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1062.09,1197.67,1129.88,240
2026-05-24,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1067.07,1203.29,1135.18,240
2026-05-25,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1068.73,1205.17,1136.95,240
2026-05-26,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1077.19,1214.71,1145.95,240
2026-05-27,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1086.28,1224.96,1155.62,240
2026-05-28,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1095.45,1235.29,1165.37,240
2026-05-29,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1092.83,1232.35,1162.59,240
2026-05-30,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1085.73,1224.33,1155.03,240
2026-05-31,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1082.8,1221.02,1151.91,240
2026-06-01,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1086.4,1225.1,1155.75,240
2026-06-02,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1087.19,1225.97,1156.58,240
2026-06-03,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1086.06,1224.7,1155.38,240
2026-06-04,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1088.92,1227.94,1158.43,240
2026-06-05,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1081.21,1219.23,1150.22,240
2026-06-06,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1081.89,1220.01,1150.95,240
2026-06-07,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1087.66,1226.52,1157.09,240
2026-06-08,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1090.48,1229.68,1160.08,240
2026-06-09,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1094.03,1233.69,1163.86,240
2026-06-10,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1102.29,1243.01,1172.65,240
2026-06-11,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1101.9,1242.56,1172.23,240
2026-06-12,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1098.45,1238.67,1168.56,240
2026-06-13,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1104.58,1245.6,1175.09,240
2026-06-14,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1110.64,1252.42,1181.53,240
2026-06-15,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1113.5,1255.64,1184.57,240
2026-06-16,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1112.6,1254.64,1183.62,240
2026-06-17,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1112.56,1254.58,1183.57,240
2026-06-18,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1105.85,1247.03,1176.44,240
2026-06-19,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1111.61,1253.51,1182.56,240
2026-06-20,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1117.16,1259.78,1188.47,240
2026-06-21,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1110.28,1252.02,1181.15,240
2026-06-22,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1114.75,1257.05,1185.9,240
2026-06-23,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1116.8,1259.36,1188.08,240
2026-06-24,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1111.43,1253.31,1182.37,240
2026-06-25,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1105.09,1246.17,1175.63,240
2026-06-26,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1106.98,1248.3,1177.64,240
2026-06-27,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1104.86,1245.9,1175.38,240
2026-06-28,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1114.29,1256.53,1185.41,240
2026-06-29,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1119.2,1262.08,1190.64,240
2026-06-30,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1121.62,1264.8,1193.21,240
2026-07-01,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1124.29,1267.81,1196.05,240
2026-07-02,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1131.17,1275.57,1203.37,240
2026-07-03,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1135.52,1280.48,1208.0,240
2026-07-04,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1138.08,1283.36,1210.72,240
2026-07-05,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1132.92,1277.54,1205.23,240
2026-07-06,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1148.81,1295.47,1222.14,240
2026-07-07,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1143.01,1288.93,1215.97,240
2026-07-08,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1141.34,1287.04,1214.19,240
2026-07-09,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1132.66,1277.26,1204.96,240
2026-07-10,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1135.42,1280.36,1207.89,240
2026-07-11,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1136.15,1281.19,1208.67,240
2026-07-12,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1140.09,1285.63,1212.86,240
2026-07-13,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1130.98,1275.36,1203.17,240
2026-07-14,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1136.72,1281.84,1209.28,240
2026-07-15,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1132.46,1277.04,1204.75,240
2026-07-16,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1131.64,1276.1,1203.87,240
2026-07-17,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1136.43,1281.51,1208.97,240
2026-07-18,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1137.75,1282.99,1210.37,240
2026-07-19,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1139.42,1284.88,1212.15,240
2026-07-20,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1143.53,1289.51,1216.52,240
2026-07-21,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1145.72,1291.98,1218.85,240
2026-07-22,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1143.89,1289.91,1216.9,240
2026-07-23,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1142.96,1288.88,1215.92,240
2026-07-24,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1144.02,1290.06,1217.04,240
2026-07-25,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1139.3,1284.74,1212.02,240
2026-07-26,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1144.44,1290.54,1217.49,240
2026-07-27,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1145.89,1292.17,1219.03,240
2026-07-28,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1146.23,1292.55,1219.39,240
2026-07-29,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1152.38,1299.5,1225.94,240
2026-07-30,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1151.71,1298.73,1225.22,240
2026-07-31,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1150.7,1297.6,1224.15,240
2026-08-01,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1148.13,1294.69,1221.41,240
2026-08-02,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1149.86,1296.66,1223.26,240
2026-08-03,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1151.42,1298.4,1224.91,240
2026-08-04,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1147.9,1294.44,1221.17,240
2026-08-05,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1146.92,1293.34,1220.13,240
2026-08-06,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1143.43,1289.39,1216.41,240
2026-08-07,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1139.7,1285.2,1212.45,240
2026-08-08,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1130.64,1274.98,1202.81,240
2026-08-09,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1129.39,1273.57,1201.48,240
2026-08-10,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1120.47,1263.51,1191.99,240
2026-08-11,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1118.01,1260.73,1189.37,240
2026-08-12,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1114.76,1257.08,1185.92,240
2026-08-13,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1120.19,1263.19,1191.69,240
2026-08-14,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1114.85,1257.17,1186.01,240
2026-08-15,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1110.84,1252.64,1181.74,240
2026-08-16,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1108.8,1250.34,1179.57,240
2026-08-17,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1105.72,1246.88,1176.3,240
2026-08-18,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1112.8,1254.86,1183.83,240
2026-08-19,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1106.82,1248.12,1177.47,240
2026-08-20,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1104.79,1245.83,1175.31,240
2026-08-21,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1106.46,1247.72,1177.09,240
2026-08-22,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1111.0,1252.84,1181.92,240
2026-08-23,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1108.97,1250.55,1179.76,240
2026-08-24,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1098.93,1239.21,1169.07,240
2026-08-25,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1098.1,1238.28,1168.19,240
2026-08-26,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1105.08,1246.16,1175.62,240
2026-08-27,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1106.5,1247.76,1177.13,240
2026-08-28,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1107.69,1249.09,1178.39,240
2026-08-29,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1102.09,1242.79,1172.44,240
2026-08-30,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1095.96,1235.88,1165.92,240
2026-08-31,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1096.01,1235.93,1165.97,240
2026-09-01,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1088.53,1227.49,1158.01,240
2026-09-02,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1092.54,1232.02,1162.28,240
2026-09-03,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1088.09,1226.99,1157.54,240
2026-09-04,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1087.9,1226.78,1157.34,240
2026-09-05,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1078.03,1215.65,1146.84,240
2026-09-06,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1075.92,1213.28,1144.6,240
2026-09-07,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1069.69,1206.25,1137.97,240
2026-09-08,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1057.55,1192.55,1125.05,240
2026-09-09,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1060.32,1195.68,1128.0,240
2026-09-10,Rajasthan,Jaipur,Jaipur Mandi,Potato,Local,1068.82,1205.26,1137.04,240
2026-05-14,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Potato,Jyoti,1075.6,1212.9,1144.25,130
2026-05-15,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Potato,Jyoti,1078.59,1216.29,1147.44,130
2026-05-16,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Potato,Jyoti,1074.79,1211.99,1143.39,130
